GID_2,State,District,Year,Year End,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
IND.20.16_1,Maharashtra,Latur,2000,2001,Kharif,20800.0,13000.0,0.625
IND.20.16_1,Maharashtra,Latur,2001,2002,Kharif,20700.0,13400.0,0.6473429951690821
IND.20.16_1,Maharashtra,Latur,2002,2003,Kharif,20700.0,9200.0,0.4444444444444444
IND.20.16_1,Maharashtra,Latur,2003,2004,Kharif,20500.0,6700.0,0.32682926829268294
IND.20.16_1,Maharashtra,Latur,2004,2005,Kharif,19900.0,6200.0,0.31155778894472363
IND.20.16_1,Maharashtra,Latur,2005,2006,Kharif,18200.0,8300.0,0.45604395604395603
IND.20.16_1,Maharashtra,Latur,2006,2007,Kharif,15900.0,6600.0,0.41509433962264153
IND.20.16_1,Maharashtra,Latur,2007,2008,Kharif,12600.0,5900.0,0.46825396825396826
IND.20.16_1,Maharashtra,Latur,2008,2009,Kharif,3900.0,1400.0,0.358974358974359
IND.20.16_1,Maharashtra,Latur,2009,2010,Kharif,3200.0,1300.0,0.40625
IND.20.16_1,Maharashtra,Latur,2010,2011,Kharif,6300.0,2800.0,0.4444444444444444
IND.20.16_1,Maharashtra,Latur,2011,2012,Kharif,6700.0,3200.0,0.47761194029850745
IND.20.16_1,Maharashtra,Latur,2012,2013,Kharif,8300.0,5000.0,0.6024096385542169
IND.20.16_1,Maharashtra,Latur,2013,2014,Kharif,7600.0,5100.0,0.6710526315789473
IND.20.16_1,Maharashtra,Latur,2014,2015,Kharif,5800.0,1100.0,0.1896551724137931
IND.20.16_1,Maharashtra,Latur,2015,2016,Kharif,3800.0,300.0,0.07894736842105263
IND.20.16_1,Maharashtra,Latur,2016,2017,Kharif,3300.0,900.0,0.2727272727272727
IND.20.16_1,Maharashtra,Latur,2017,2018,Kharif,2800.0,800.0,0.2857142857142857
IND.20.16_1,Maharashtra,Latur,2018,2019,Kharif,1945.0,404.0,0.2077120822622108
IND.20.16_1,Maharashtra,Latur,2019,2020,Kharif,878.9999999999999,71.0,0.08077360637087601
IND.20.19_1,Maharashtra,Nagpur,2000,2001,Kharif,37500.0,37100.0,0.9893333333333333
IND.20.19_1,Maharashtra,Nagpur,2001,2002,Kharif,42500.0,54700.0,1.2870588235294118
IND.20.19_1,Maharashtra,Nagpur,2002,2003,Kharif,42600.0,40200.0,0.9436619718309859
IND.20.19_1,Maharashtra,Nagpur,2003,2004,Kharif,43900.0,63400.0,1.4441913439635534
IND.20.19_1,Maharashtra,Nagpur,2004,2005,Kharif,43100.0,41200.0,0.9559164733178654
IND.20.19_1,Maharashtra,Nagpur,2005,2006,Kharif,45000.0,61700.0,1.3711111111111112
IND.20.19_1,Maharashtra,Nagpur,2006,2007,Kharif,46000.0,69100.0,1.5021739130434784
IND.20.19_1,Maharashtra,Nagpur,2007,2008,Kharif,49600.0,75400.0,1.5201612903225807
IND.20.19_1,Maharashtra,Nagpur,2008,2009,Kharif,57500.0,54600.0,0.9495652173913044
IND.20.19_1,Maharashtra,Nagpur,2009,2010,Kharif,70900.0,81300.0,1.146685472496474
IND.20.19_1,Maharashtra,Nagpur,2010,2011,Kharif,71400.0,70100.0,0.9817927170868347
IND.20.19_1,Maharashtra,Nagpur,2011,2012,Kharif,77500.0,117400.0,1.5148387096774194
IND.20.19_1,Maharashtra,Nagpur,2012,2013,Kharif,67000.0,100200.0,1.4955223880597015
IND.20.19_1,Maharashtra,Nagpur,2013,2014,Kharif,77700.0,105000.0,1.3513513513513513
IND.20.19_1,Maharashtra,Nagpur,2014,2015,Kharif,78800.0,95500.0,1.2119289340101522
IND.20.19_1,Maharashtra,Nagpur,2015,2016,Kharif,88700.0,107300.0,1.209695603156708
IND.20.19_1,Maharashtra,Nagpur,2016,2017,Kharif,87600.0,170200.0,1.9429223744292237
IND.20.19_1,Maharashtra,Nagpur,2017,2018,Kharif,97200.0,183400.0,1.8868312757201646
IND.20.19_1,Maharashtra,Nagpur,2018,2019,Kharif,98186.0,203262.0,2.0701729370786057
IND.20.19_1,Maharashtra,Nagpur,2019,2020,Kharif,99473.0,155943.0,1.5676917354457993
IND.20.1_1,Maharashtra,Ahmadnagar,2000,2001,Kharif,5500.0,3800.0,0.6909090909090909
IND.20.1_1,Maharashtra,Ahmadnagar,2001,2002,Kharif,7300.0,4100.0,0.5616438356164384
IND.20.1_1,Maharashtra,Ahmadnagar,2002,2003,Kharif,7400.0,1700.0,0.22972972972972974
IND.20.1_1,Maharashtra,Ahmadnagar,2003,2004,Kharif,7600.0,5900.0,0.7763157894736842
IND.20.1_1,Maharashtra,Ahmadnagar,2004,2005,Kharif,8000.0,5800.0,0.725
IND.20.1_1,Maharashtra,Ahmadnagar,2005,2006,Kharif,8000.0,3500.0,0.4375
IND.20.1_1,Maharashtra,Ahmadnagar,2006,2007,Kharif,8400.0,6600.0,0.7857142857142857
IND.20.1_1,Maharashtra,Ahmadnagar,2007,2008,Kharif,8600.0,10200.0,1.186046511627907
IND.20.1_1,Maharashtra,Ahmadnagar,2008,2009,Kharif,9300.0,9100.0,0.978494623655914
IND.20.1_1,Maharashtra,Ahmadnagar,2009,2010,Kharif,7400.0,2800.0,0.3783783783783784
IND.20.1_1,Maharashtra,Ahmadnagar,2010,2011,Kharif,7500.0,7000.0,0.9333333333333333
IND.20.1_1,Maharashtra,Ahmadnagar,2011,2012,Kharif,7900.0,7800.0,0.9873417721518988
IND.20.1_1,Maharashtra,Ahmadnagar,2012,2013,Kharif,7500.0,4600.0,0.6133333333333333
IND.20.1_1,Maharashtra,Ahmadnagar,2013,2014,Kharif,7900.0,19000.0,2.4050632911392404
IND.20.1_1,Maharashtra,Ahmadnagar,2014,2015,Kharif,8600.0,2200.0,0.2558139534883721
IND.20.1_1,Maharashtra,Ahmadnagar,2015,2016,Kharif,14000.0,17200.0,1.2285714285714286
IND.20.1_1,Maharashtra,Ahmadnagar,2016,2017,Kharif,15000.0,26200.0,1.7466666666666666
IND.20.1_1,Maharashtra,Ahmadnagar,2017,2018,Kharif,16200.0,37300.0,2.302469135802469
IND.20.1_1,Maharashtra,Ahmadnagar,2018,2019,Kharif,16244.999999999998,6711.0,0.4131117266851339
IND.20.1_1,Maharashtra,Ahmadnagar,2019,2020,Kharif,17331.0,19469.0,1.1233627603715886
IND.20.20_1,Maharashtra,Nanded,2000,2001,Kharif,26700.0,20100.0,0.7528089887640449
IND.20.20_1,Maharashtra,Nanded,2001,2002,Kharif,23900.0,24400.0,1.0209205020920502
IND.20.20_1,Maharashtra,Nanded,2002,2003,Kharif,24100.0,15300.0,0.6348547717842323
IND.20.20_1,Maharashtra,Nanded,2003,2004,Kharif,23300.0,13400.0,0.575107296137339
IND.20.20_1,Maharashtra,Nanded,2004,2005,Kharif,16400.0,8200.0,0.5
IND.20.20_1,Maharashtra,Nanded,2005,2006,Kharif,15600.0,6700.0,0.42948717948717946
IND.20.20_1,Maharashtra,Nanded,2006,2007,Kharif,15600.0,9400.0,0.6025641025641025
IND.20.20_1,Maharashtra,Nanded,2007,2008,Kharif,14500.0,10500.0,0.7241379310344828
IND.20.20_1,Maharashtra,Nanded,2008,2009,Kharif,8000.0,4200.0,0.525
IND.20.20_1,Maharashtra,Nanded,2009,2010,Kharif,5600.0,1500.0,0.26785714285714285
IND.20.20_1,Maharashtra,Nanded,2010,2011,Kharif,5200.0,2700.0,0.5192307692307693
IND.20.20_1,Maharashtra,Nanded,2011,2012,Kharif,4000.0,1500.0,0.375
IND.20.20_1,Maharashtra,Nanded,2012,2013,Kharif,4000.0,2100.0,0.525
IND.20.20_1,Maharashtra,Nanded,2013,2014,Kharif,800.0,400.0,0.5
IND.20.20_1,Maharashtra,Nanded,2014,2015,Kharif,800.0,100.0,0.125
IND.20.20_1,Maharashtra,Nanded,2015,2016,Kharif,400.0,100.0,0.25
IND.20.20_1,Maharashtra,Nanded,2016,2017,Kharif,200.0,100.0,0.5
IND.20.20_1,Maharashtra,Nanded,2017,2018,Kharif,700.0,1000.0,1.4285714285714286
IND.20.20_1,Maharashtra,Nanded,2018,2019,Kharif,606.0,535.0,0.8828382838283828
IND.20.20_1,Maharashtra,Nanded,2019,2020,Kharif,582.0,400.0,0.6872852233676976
IND.20.21_1,Maharashtra,Nandurbar,2000,2001,Kharif,21000.0,4900.0,0.23333333333333334
IND.20.21_1,Maharashtra,Nandurbar,2001,2002,Kharif,20000.0,12300.0,0.615
IND.20.21_1,Maharashtra,Nandurbar,2002,2003,Kharif,19800.0,14500.0,0.7323232323232324
IND.20.21_1,Maharashtra,Nandurbar,2003,2004,Kharif,22400.0,17700.0,0.7901785714285714
IND.20.21_1,Maharashtra,Nandurbar,2004,2005,Kharif,21200.0,9700.0,0.45754716981132076
IND.20.21_1,Maharashtra,Nandurbar,2005,2006,Kharif,19700.0,30900.0,1.5685279187817258
IND.20.21_1,Maharashtra,Nandurbar,2006,2007,Kharif,20000.0,16900.0,0.845
IND.20.21_1,Maharashtra,Nandurbar,2007,2008,Kharif,21000.0,31200.0,1.4857142857142858
IND.20.21_1,Maharashtra,Nandurbar,2008,2009,Kharif,20400.0,21900.0,1.0735294117647058
IND.20.21_1,Maharashtra,Nandurbar,2009,2010,Kharif,18700.0,12900.0,0.6898395721925134
IND.20.21_1,Maharashtra,Nandurbar,2010,2011,Kharif,23400.0,24700.0,1.0555555555555556
IND.20.21_1,Maharashtra,Nandurbar,2011,2012,Kharif,19400.0,31700.0,1.634020618556701
IND.20.21_1,Maharashtra,Nandurbar,2012,2013,Kharif,19500.0,28400.0,1.4564102564102563
IND.20.21_1,Maharashtra,Nandurbar,2013,2014,Kharif,22500.0,20300.0,0.9022222222222223
IND.20.21_1,Maharashtra,Nandurbar,2014,2015,Kharif,18200.0,9000.0,0.4945054945054945
IND.20.21_1,Maharashtra,Nandurbar,2015,2016,Kharif,18900.0,17300.0,0.9153439153439153
IND.20.21_1,Maharashtra,Nandurbar,2016,2017,Kharif,25300.0,29400.0,1.1620553359683794
IND.20.21_1,Maharashtra,Nandurbar,2017,2018,Kharif,26600.0,30100.0,1.131578947368421
IND.20.21_1,Maharashtra,Nandurbar,2018,2019,Kharif,26116.000000000004,22519.0,0.8622683412467451
IND.20.21_1,Maharashtra,Nandurbar,2019,2020,Kharif,26962.0,43273.0,1.6049625398709295
IND.20.22_1,Maharashtra,Nashik,2000,2001,Kharif,45600.0,39800.0,0.8728070175438597
IND.20.22_1,Maharashtra,Nashik,2001,2002,Kharif,46600.0,56300.0,1.2081545064377683
IND.20.22_1,Maharashtra,Nashik,2002,2003,Kharif,49100.0,43900.0,0.8940936863543788
IND.20.22_1,Maharashtra,Nashik,2003,2004,Kharif,50600.0,66300.0,1.3102766798418972
IND.20.22_1,Maharashtra,Nashik,2004,2005,Kharif,50800.0,70200.0,1.3818897637795275
IND.20.22_1,Maharashtra,Nashik,2005,2006,Kharif,50300.0,58700.0,1.1669980119284293
IND.20.22_1,Maharashtra,Nashik,2006,2007,Kharif,49000.0,49600.0,1.0122448979591836
IND.20.22_1,Maharashtra,Nashik,2007,2008,Kharif,50600.0,68400.0,1.3517786561264822
IND.20.22_1,Maharashtra,Nashik,2008,2009,Kharif,51200.0,65800.0,1.28515625
IND.20.22_1,Maharashtra,Nashik,2009,2010,Kharif,48100.0,18800.0,0.3908523908523909
IND.20.22_1,Maharashtra,Nashik,2010,2011,Kharif,59100.0,24000.0,0.40609137055837563
IND.20.22_1,Maharashtra,Nashik,2011,2012,Kharif,62900.0,77800.0,1.2368839427662957
IND.20.22_1,Maharashtra,Nashik,2012,2013,Kharif,67900.0,80800.0,1.1899852724594993
IND.20.22_1,Maharashtra,Nashik,2013,2014,Kharif,72600.0,93300.0,1.2851239669421488
IND.20.22_1,Maharashtra,Nashik,2014,2015,Kharif,71200.0,86700.0,1.2176966292134832
IND.20.22_1,Maharashtra,Nashik,2015,2016,Kharif,69600.0,101100.0,1.4525862068965518
IND.20.22_1,Maharashtra,Nashik,2016,2017,Kharif,71900.0,145800.0,2.0278164116828927
IND.20.22_1,Maharashtra,Nashik,2017,2018,Kharif,72500.0,153600.0,2.1186206896551725
IND.20.22_1,Maharashtra,Nashik,2018,2019,Kharif,74046.0,126516.00000000001,1.7086135645409612
IND.20.22_1,Maharashtra,Nashik,2019,2020,Kharif,76288.0,90539.0,1.186805264261745
IND.20.23_1,Maharashtra,Osmanabad,2000,2001,Kharif,17200.0,8400.0,0.4883720930232558
IND.20.23_1,Maharashtra,Osmanabad,2001,2002,Kharif,15800.0,2400.0,0.1518987341772152
IND.20.23_1,Maharashtra,Osmanabad,2002,2003,Kharif,16700.0,5200.0,0.31137724550898205
IND.20.23_1,Maharashtra,Osmanabad,2003,2004,Kharif,18000.0,2600.0,0.14444444444444443
IND.20.23_1,Maharashtra,Osmanabad,2004,2005,Kharif,18500.0,6700.0,0.3621621621621622
IND.20.23_1,Maharashtra,Osmanabad,2005,2006,Kharif,17000.0,6400.0,0.3764705882352941
IND.20.23_1,Maharashtra,Osmanabad,2006,2007,Kharif,17500.0,6700.0,0.38285714285714284
IND.20.23_1,Maharashtra,Osmanabad,2007,2008,Kharif,16600.0,6900.0,0.41566265060240964
IND.20.23_1,Maharashtra,Osmanabad,2008,2009,Kharif,5000.0,1800.0,0.36
IND.20.23_1,Maharashtra,Osmanabad,2009,2010,Kharif,6100.0,3700.0,0.6065573770491803
IND.20.23_1,Maharashtra,Osmanabad,2010,2011,Kharif,11200.0,3400.0,0.30357142857142855
IND.20.23_1,Maharashtra,Osmanabad,2011,2012,Kharif,10700.0,4100.0,0.38317757009345793
IND.20.23_1,Maharashtra,Osmanabad,2012,2013,Kharif,11500.0,2800.0,0.24347826086956523
IND.20.23_1,Maharashtra,Osmanabad,2013,2014,Kharif,13100.0,6400.0,0.48854961832061067
IND.20.23_1,Maharashtra,Osmanabad,2014,2015,Kharif,13100.0,2500.0,0.19083969465648856
IND.20.23_1,Maharashtra,Osmanabad,2015,2016,Kharif,6200.0,600.0,0.0967741935483871
IND.20.23_1,Maharashtra,Osmanabad,2016,2017,Kharif,6300.0,1200.0,0.19047619047619047
IND.20.23_1,Maharashtra,Osmanabad,2017,2018,Kharif,7500.0,2200.0,0.29333333333333333
IND.20.23_1,Maharashtra,Osmanabad,2019,2020,Kharif,1221.0,139.0,0.11384111384111384
IND.20.26_1,Maharashtra,Pune,2000,2001,Kharif,64000.0,75200.0,1.175
IND.20.26_1,Maharashtra,Pune,2001,2002,Kharif,59100.0,86400.0,1.4619289340101522
IND.20.26_1,Maharashtra,Pune,2002,2003,Kharif,57700.0,40000.0,0.6932409012131716
IND.20.26_1,Maharashtra,Pune,2003,2004,Kharif,60400.0,84700.0,1.4023178807947019
IND.20.26_1,Maharashtra,Pune,2004,2005,Kharif,67600.0,85100.0,1.2588757396449703
IND.20.26_1,Maharashtra,Pune,2005,2006,Kharif,64500.0,73800.0,1.1441860465116278
IND.20.26_1,Maharashtra,Pune,2006,2007,Kharif,63900.0,68900.0,1.078247261345853
IND.20.26_1,Maharashtra,Pune,2007,2008,Kharif,62800.0,78200.0,1.2452229299363058
IND.20.26_1,Maharashtra,Pune,2008,2009,Kharif,61200.0,75500.0,1.2336601307189543
IND.20.26_1,Maharashtra,Pune,2009,2010,Kharif,62600.0,51200.0,0.8178913738019169
IND.20.26_1,Maharashtra,Pune,2010,2011,Kharif,60900.0,71900.0,1.180623973727422
IND.20.26_1,Maharashtra,Pune,2011,2012,Kharif,62000.0,85600.0,1.3806451612903226
IND.20.26_1,Maharashtra,Pune,2012,2013,Kharif,77600.0,106200.0,1.3685567010309279
IND.20.26_1,Maharashtra,Pune,2013,2014,Kharif,82100.0,153200.0,1.8660170523751523
IND.20.26_1,Maharashtra,Pune,2014,2015,Kharif,82100.0,136100.0,1.6577344701583434
IND.20.26_1,Maharashtra,Pune,2015,2016,Kharif,54600.0,107300.0,1.965201465201465
IND.20.26_1,Maharashtra,Pune,2016,2017,Kharif,53500.0,115400.0,2.1570093457943926
IND.20.26_1,Maharashtra,Pune,2017,2018,Kharif,52000.0,124000.0,2.3846153846153846
IND.20.26_1,Maharashtra,Pune,2018,2019,Kharif,57969.00000000001,106233.0,1.8325829322568956
IND.20.26_1,Maharashtra,Pune,2019,2020,Kharif,59509.0,107626.0,1.8085667714127276
IND.20.27_1,Maharashtra,Raigarh,2000,2001,Kharif,126400.0,274100.0,2.168512658227848
IND.20.27_1,Maharashtra,Raigarh,2001,2002,Kharif,125400.0,332200.0,2.6491228070175437
IND.20.27_1,Maharashtra,Raigarh,2002,2003,Kharif,124600.0,256000.0,2.0545746388443016
IND.20.27_1,Maharashtra,Raigarh,2003,2004,Kharif,124600.0,353600.0,2.837881219903692
IND.20.27_1,Maharashtra,Raigarh,2004,2005,Kharif,124500.0,275900.0,2.2160642570281124
IND.20.27_1,Maharashtra,Raigarh,2005,2006,Kharif,121000.0,272900.0,2.255371900826446
IND.20.27_1,Maharashtra,Raigarh,2006,2007,Kharif,123600.0,291100.0,2.355177993527508
IND.20.27_1,Maharashtra,Raigarh,2007,2008,Kharif,124600.0,312700.0,2.509630818619583
IND.20.27_1,Maharashtra,Raigarh,2008,2009,Kharif,123800.0,335900.0,2.7132471728594507
IND.20.27_1,Maharashtra,Raigarh,2009,2010,Kharif,124000.0,311500.0,2.5120967741935485
IND.20.27_1,Maharashtra,Raigarh,2010,2011,Kharif,124600.0,294800.0,2.365971107544141
IND.20.27_1,Maharashtra,Raigarh,2011,2012,Kharif,123800.0,298600.0,2.4119547657512115
IND.20.27_1,Maharashtra,Raigarh,2012,2013,Kharif,124100.0,323000.0,2.6027397260273974
IND.20.27_1,Maharashtra,Raigarh,2013,2014,Kharif,124100.0,355100.0,2.861402095084609
IND.20.27_1,Maharashtra,Raigarh,2014,2015,Kharif,116200.0,320700.0,2.759896729776248
IND.20.27_1,Maharashtra,Raigarh,2015,2016,Kharif,112100.0,328900.0,2.9339875111507583
IND.20.27_1,Maharashtra,Raigarh,2016,2017,Kharif,109400.0,297200.0,2.716636197440585
IND.20.27_1,Maharashtra,Raigarh,2017,2018,Kharif,110500.0,299000.0,2.7058823529411766
IND.20.27_1,Maharashtra,Raigarh,2018,2019,Kharif,111158.99999999999,314775.0,2.8317545138045506
IND.20.27_1,Maharashtra,Raigarh,2019,2020,Kharif,95932.0,185513.0,1.9337968561064087
IND.20.28_1,Maharashtra,Ratnagiri,2000,2001,Kharif,78400.0,165900.0,2.1160714285714284
IND.20.28_1,Maharashtra,Ratnagiri,2001,2002,Kharif,78400.0,209200.0,2.6683673469387754
IND.20.28_1,Maharashtra,Ratnagiri,2002,2003,Kharif,78500.0,148300.0,1.889171974522293
IND.20.28_1,Maharashtra,Ratnagiri,2003,2004,Kharif,79200.0,238500.0,3.0113636363636362
IND.20.28_1,Maharashtra,Ratnagiri,2004,2005,Kharif,79100.0,186500.0,2.3577749683944376
IND.20.28_1,Maharashtra,Ratnagiri,2005,2006,Kharif,77000.0,194600.0,2.5272727272727273
IND.20.28_1,Maharashtra,Ratnagiri,2006,2007,Kharif,77900.0,210900.0,2.707317073170732
IND.20.28_1,Maharashtra,Ratnagiri,2007,2008,Kharif,76700.0,196500.0,2.561929595827901
IND.20.28_1,Maharashtra,Ratnagiri,2008,2009,Kharif,77400.0,201000.0,2.5968992248062017
IND.20.28_1,Maharashtra,Ratnagiri,2009,2010,Kharif,77300.0,202700.0,2.6222509702457955
IND.20.28_1,Maharashtra,Ratnagiri,2010,2011,Kharif,78000.0,223100.0,2.8602564102564103
IND.20.28_1,Maharashtra,Ratnagiri,2011,2012,Kharif,77400.0,226100.0,2.9211886304909562
IND.20.28_1,Maharashtra,Ratnagiri,2012,2013,Kharif,73800.0,214800.0,2.910569105691057
IND.20.28_1,Maharashtra,Ratnagiri,2013,2014,Kharif,72100.0,213200.0,2.957004160887656
IND.20.28_1,Maharashtra,Ratnagiri,2014,2015,Kharif,72500.0,220500.0,3.0413793103448277
IND.20.28_1,Maharashtra,Ratnagiri,2015,2016,Kharif,71000.0,174100.0,2.452112676056338
IND.20.28_1,Maharashtra,Ratnagiri,2016,2017,Kharif,75300.0,236300.0,3.138114209827357
IND.20.28_1,Maharashtra,Ratnagiri,2017,2018,Kharif,75200.0,224400.0,2.984042553191489
IND.20.28_1,Maharashtra,Ratnagiri,2018,2019,Kharif,76106.0,240930.00000000003,3.1657162378787485
IND.20.28_1,Maharashtra,Ratnagiri,2019,2020,Kharif,75397.0,238591.0,3.164462777033569
IND.20.29_1,Maharashtra,Sangli,2000,2001,Kharif,18600.0,40400.0,2.172043010752688
IND.20.29_1,Maharashtra,Sangli,2001,2002,Kharif,17700.0,47200.0,2.6666666666666665
IND.20.29_1,Maharashtra,Sangli,2002,2003,Kharif,18500.0,28400.0,1.5351351351351352
IND.20.29_1,Maharashtra,Sangli,2003,2004,Kharif,15600.0,39500.0,2.532051282051282
IND.20.29_1,Maharashtra,Sangli,2004,2005,Kharif,17700.0,44200.0,2.4971751412429377
IND.20.29_1,Maharashtra,Sangli,2005,2006,Kharif,18100.0,39500.0,2.18232044198895
IND.20.29_1,Maharashtra,Sangli,2006,2007,Kharif,18100.0,28900.0,1.5966850828729282
IND.20.29_1,Maharashtra,Sangli,2007,2008,Kharif,18700.0,43600.0,2.3315508021390374
IND.20.29_1,Maharashtra,Sangli,2008,2009,Kharif,18700.0,38700.0,2.06951871657754
IND.20.29_1,Maharashtra,Sangli,2009,2010,Kharif,18700.0,35100.0,1.8770053475935828
IND.20.29_1,Maharashtra,Sangli,2010,2011,Kharif,20200.0,53900.0,2.6683168316831685
IND.20.29_1,Maharashtra,Sangli,2011,2012,Kharif,18100.0,33700.0,1.861878453038674
IND.20.29_1,Maharashtra,Sangli,2012,2013,Kharif,17500.0,33700.0,1.9257142857142857
IND.20.29_1,Maharashtra,Sangli,2013,2014,Kharif,14500.0,25500.0,1.7586206896551724
IND.20.29_1,Maharashtra,Sangli,2014,2015,Kharif,15500.0,31400.0,2.0258064516129033
IND.20.29_1,Maharashtra,Sangli,2015,2016,Kharif,22600.0,43400.0,1.920353982300885
IND.20.29_1,Maharashtra,Sangli,2016,2017,Kharif,16800.0,42900.0,2.5535714285714284
IND.20.29_1,Maharashtra,Sangli,2017,2018,Kharif,17000.0,39300.0,2.3117647058823527
IND.20.29_1,Maharashtra,Sangli,2018,2019,Kharif,15422.999999999998,40619.0,2.6336640082992937
IND.20.29_1,Maharashtra,Sangli,2019,2020,Kharif,15472.0,19618.0,1.267967942088935
IND.20.30_1,Maharashtra,Satara,2000,2001,Kharif,43900.0,51300.0,1.1685649202733486
IND.20.30_1,Maharashtra,Satara,2001,2002,Kharif,44600.0,77200.0,1.7309417040358743
IND.20.30_1,Maharashtra,Satara,2002,2003,Kharif,45400.0,71200.0,1.5682819383259912
IND.20.30_1,Maharashtra,Satara,2003,2004,Kharif,44200.0,73400.0,1.660633484162896
IND.20.30_1,Maharashtra,Satara,2004,2005,Kharif,44100.0,72900.0,1.653061224489796
IND.20.30_1,Maharashtra,Satara,2005,2006,Kharif,43600.0,73400.0,1.68348623853211
IND.20.30_1,Maharashtra,Satara,2006,2007,Kharif,45000.0,93300.0,2.0733333333333333
IND.20.30_1,Maharashtra,Satara,2007,2008,Kharif,49600.0,102400.0,2.064516129032258
IND.20.30_1,Maharashtra,Satara,2008,2009,Kharif,49700.0,109300.0,2.199195171026157
IND.20.30_1,Maharashtra,Satara,2009,2010,Kharif,50600.0,76900.0,1.5197628458498025
IND.20.30_1,Maharashtra,Satara,2010,2011,Kharif,50800.0,82200.0,1.6181102362204725
IND.20.30_1,Maharashtra,Satara,2011,2012,Kharif,50500.0,83000.0,1.6435643564356435
IND.20.30_1,Maharashtra,Satara,2012,2013,Kharif,51000.0,70000.0,1.3725490196078431
IND.20.30_1,Maharashtra,Satara,2013,2014,Kharif,50400.0,75600.0,1.5
IND.20.30_1,Maharashtra,Satara,2014,2015,Kharif,52900.0,94700.0,1.7901701323251418
IND.20.30_1,Maharashtra,Satara,2015,2016,Kharif,52700.0,79700.0,1.5123339658444024
IND.20.30_1,Maharashtra,Satara,2016,2017,Kharif,47000.0,82100.0,1.7468085106382978
IND.20.30_1,Maharashtra,Satara,2017,2018,Kharif,45800.0,83000.0,1.8122270742358078
IND.20.30_1,Maharashtra,Satara,2018,2019,Kharif,47026.0,109002.0,2.317909241696083
IND.20.30_1,Maharashtra,Satara,2019,2020,Kharif,49635.0,71367.0,1.4378362042913266
IND.20.31_1,Maharashtra,Sindhudurg,2000,2001,Kharif,75400.0,187300.0,2.4840848806366047
IND.20.31_1,Maharashtra,Sindhudurg,2001,2002,Kharif,74300.0,189400.0,2.5491251682368774
IND.20.31_1,Maharashtra,Sindhudurg,2002,2003,Kharif,74500.0,163300.0,2.191946308724832
IND.20.31_1,Maharashtra,Sindhudurg,2003,2004,Kharif,74700.0,236900.0,3.1713520749665327
IND.20.31_1,Maharashtra,Sindhudurg,2004,2005,Kharif,74500.0,210800.0,2.829530201342282
IND.20.31_1,Maharashtra,Sindhudurg,2005,2006,Kharif,74500.0,215400.0,2.891275167785235
IND.20.31_1,Maharashtra,Sindhudurg,2006,2007,Kharif,74700.0,220400.0,2.9504685408299864
IND.20.31_1,Maharashtra,Sindhudurg,2007,2008,Kharif,74900.0,205100.0,2.7383177570093458
IND.20.31_1,Maharashtra,Sindhudurg,2008,2009,Kharif,74400.0,208000.0,2.795698924731183
IND.20.31_1,Maharashtra,Sindhudurg,2009,2010,Kharif,74600.0,196200.0,2.6300268096514747
IND.20.31_1,Maharashtra,Sindhudurg,2010,2011,Kharif,73900.0,197000.0,2.665764546684709
IND.20.31_1,Maharashtra,Sindhudurg,2011,2012,Kharif,74200.0,202500.0,2.72911051212938
IND.20.31_1,Maharashtra,Sindhudurg,2012,2013,Kharif,74200.0,207000.0,2.789757412398922
IND.20.31_1,Maharashtra,Sindhudurg,2013,2014,Kharif,74200.0,232800.0,3.137466307277628
IND.20.31_1,Maharashtra,Sindhudurg,2014,2015,Kharif,67400.0,222400.0,3.2997032640949553
IND.20.31_1,Maharashtra,Sindhudurg,2015,2016,Kharif,64600.0,190000.0,2.9411764705882355
IND.20.31_1,Maharashtra,Sindhudurg,2016,2017,Kharif,62500.0,205700.0,3.2912
IND.20.31_1,Maharashtra,Sindhudurg,2017,2018,Kharif,62500.0,203000.0,3.248
IND.20.31_1,Maharashtra,Sindhudurg,2018,2019,Kharif,62500.0,183733.0,2.939728
IND.20.31_1,Maharashtra,Sindhudurg,2019,2020,Kharif,62500.0,156240.0,2.49984
IND.20.33_1,Maharashtra,Thane,2000,2001,Kharif,139300.0,170200.0,1.2218234027279253
IND.20.33_1,Maharashtra,Thane,2001,2002,Kharif,138600.0,340000.0,2.4531024531024532
IND.20.33_1,Maharashtra,Thane,2002,2003,Kharif,138000.0,153800.0,1.1144927536231883
IND.20.33_1,Maharashtra,Thane,2003,2004,Kharif,138500.0,391600.0,2.8274368231046934
IND.20.33_1,Maharashtra,Thane,2004,2005,Kharif,138600.0,328800.0,2.3722943722943723
IND.20.33_1,Maharashtra,Thane,2005,2006,Kharif,137000.0,304700.0,2.2240875912408757
IND.20.33_1,Maharashtra,Thane,2006,2007,Kharif,137600.0,252200.0,1.8328488372093024
IND.20.33_1,Maharashtra,Thane,2007,2008,Kharif,138100.0,303300.0,2.1962346125995653
IND.20.33_1,Maharashtra,Thane,2008,2009,Kharif,138000.0,297300.0,2.1543478260869566
IND.20.33_1,Maharashtra,Thane,2009,2010,Kharif,136000.0,285000.0,2.0955882352941178
IND.20.33_1,Maharashtra,Thane,2010,2011,Kharif,136000.0,275300.0,2.024264705882353
